time,trade_id,price,size,bid,ask,volume,open,high,low,last,volume_30day,sequence,bids,asks
2017-12-23T09:42:57.830000Z,20565301,281.00000000,0.65200000,281.03,281.06,2668803.68553642,268.93000000,292.89000000,144.00000000,281.38000000,45903719.40442264,955751233,"[['281.05', '0.348', 1], ['281.01', '0.0155', 1], ['281', '97.62898676', 9], ['280.98', '0.1519', 2], ['280.97', '0.1519', 2], ['280.94', '0.1', 1], ['280.91', '0.3038', 4], ['280.89', '0.1519', 2], ['280.87', '0.12', 2], ['280.86', '1.1519', 3], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.64', '0.49', 1], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.1', '28.96627776', 2], ['280.08', '68.05085931', 2], ['280.07', '20', 1], ['280.06', '3.03582077', 1], ['280.03', '20', 1], ['280.02', '232.35325008', 2], ['280.01', '21.51', 3], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.16', '0.01', 1], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.09', '0.1', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.04', '0.1', 1], ['279.03', '0.21', 3], ['279.02', '0.1', 1], ['279.01', '0.44', 3], ['279', '20.1', 3], ['278.98', '0.44', 3], ['278.95', '0.43', 2], ['278.94', '0.68', 4], ['278.93', '1', 4]]","[['281.06', '132.815', 6], ['281.07', '17.858', 1], ['281.18', '0.348', 1], ['281.24', '3.6', 1], ['281.26', '7.2', 1], ['281.33', '0.0155', 1], ['281.35', '42', 1], ['281.37', '0.3', 1], ['281.38', '422.53684743', 7], ['281.4', '0.1', 1], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '20.02', 2], ['281.73', '40.01776956', 3], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.83', '25', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '28.36118292', 4], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1]]"
2017-12-23T09:43:01.582000Z,20565304,281.00000000,59.98000000,281,281.01,2668803.68553642,268.93000000,292.89000000,144.00000000,281.38000000,45903719.40442264,955752166,"[['281', '29.59091886', 9], ['280.98', '0.1519', 2], ['280.97', '0.1519', 2], ['280.94', '0.1', 1], ['280.93', '0.01', 1], ['280.91', '0.3038', 4], ['280.89', '0.1519', 2], ['280.87', '0.12', 2], ['280.86', '1.1519', 3], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.64', '0.49', 1], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.1', '3.96627776', 1], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.02', '252.35325008', 3], ['280.01', '21.51', 3], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.16', '0.01', 1], ['279.15', '0.5', 1], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.09', '0.1', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.04', '0.1', 1], ['279.03', '0.11', 2], ['279.02', '0.1', 1], ['279.01', '0.44', 3], ['279', '20', 2], ['278.98', '0.44', 3], ['278.95', '0.43', 2], ['278.94', '0.68', 4], ['278.93', '1', 4], ['278.91', '0.01', 1], ['278.9', '0.34', 2]]","[['281.01', '180.032', 8], ['281.06', '19.185', 1], ['281.18', '0.348', 1], ['281.24', '3.6', 1], ['281.26', '7.2', 1], ['281.35', '42', 1], ['281.37', '25', 1], ['281.38', '397.37984743', 5], ['281.4', '0.1', 1], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '11.79009', 3], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '21.11', 3], ['281.66', '0.02', 1], ['281.69', '40', 2], ['281.73', '0.01776956', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.84', '40', 1], ['281.86', '20', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1]]"
2017-12-23T09:43:05.085000Z,20565313,281.00000000,2.61074000,281,281.01,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955753015,"[['281', '16.27890886', 4], ['280.98', '0.1519', 2], ['280.97', '0.1519', 2], ['280.94', '0.1', 1], ['280.93', '0.01', 1], ['280.91', '0.3038', 4], ['280.89', '0.1519', 2], ['280.87', '0.12', 2], ['280.86', '1.1519', 3], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.64', '0.49', 1], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '1.79736913', 1], ['280.1', '3.96627776', 1], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.03', '20.5', 2], ['280.02', '232.35325008', 2], ['280.01', '21.01', 2], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.16', '0.01', 1], ['279.15', '0.5', 1], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.09', '0.1', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.04', '0.1', 1], ['279.03', '0.01', 1], ['279.02', '0.1', 1], ['279.01', '0.44', 3], ['279', '22', 3], ['278.98', '0.44', 3], ['278.95', '0.43', 2], ['278.94', '0.68', 4], ['278.93', '1', 4]]","[['281.01', '150.2869', 7], ['281.14', '0.01', 1], ['281.18', '0.348', 1], ['281.24', '3.6', 1], ['281.26', '7.2', 1], ['281.34', '25', 1], ['281.35', '42', 1], ['281.37', '20', 1], ['281.38', '397.37984743', 5], ['281.4', '0.1', 1], ['281.45', '20', 1], ['281.46', '6.306264', 2], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '21', 2], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '160.78716531', 18], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1], ['283.1', '6.95066347', 2]]"
2017-12-23T09:43:05.085000Z,20565313,281.00000000,2.61074000,281,281.01,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955753814,"[['281', '16.27890886', 4], ['280.98', '0.1519', 2], ['280.97', '0.1519', 2], ['280.94', '0.1', 1], ['280.93', '0.01', 1], ['280.91', '0.3038', 4], ['280.89', '0.1519', 2], ['280.87', '0.12', 2], ['280.86', '1.1519', 3], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '1.79736913', 1], ['280.1', '3.96627776', 1], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.02', '232.35325008', 2], ['280.01', '21.51', 3], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.22', '20', 1], ['279.2', '25', 1], ['279.16', '0.01', 1], ['279.15', '0.5', 1], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.09', '0.1', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.04', '0.1', 1], ['279.03', '0.01', 1], ['279.01', '20.44', 4], ['279', '22', 3], ['278.98', '0.34', 2], ['278.95', '0.43', 2], ['278.94', '0.68', 4], ['278.93', '1', 4], ['278.91', '0.01', 1]]","[['281.01', '179.06893147', 10], ['281.14', '0.01', 1], ['281.18', '0.348', 1], ['281.33', '20', 1], ['281.34', '25', 1], ['281.35', '42', 1], ['281.38', '437.37984743', 7], ['281.4', '0.1', 1], ['281.46', '6.306264', 2], ['281.47', '92', 1], ['281.49', '9.59189', 2], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.55', '20', 1], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.83', '20', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '160.78716531', 18], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1], ['283.1', '6.95066347', 2], ['283.11', '1.02', 2]]"
2017-12-23T09:43:14.549000Z,20565314,281.01000000,16.43090000,281,281.01,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955754675,"[['281', '17.34730738', 6], ['280.98', '0.1519', 2], ['280.97', '0.1519', 2], ['280.94', '0.1', 1], ['280.93', '0.01', 1], ['280.91', '0.3038', 4], ['280.89', '0.1519', 2], ['280.87', '0.12', 2], ['280.86', '1.1519', 3], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '1.79736913', 1], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.03', '20', 1], ['280.02', '232.35325008', 2], ['280.01', '21.51', 3], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.15', '20.5', 2], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.09', '0.1', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.03', '0.01', 1], ['279.01', '25.44', 4], ['279', '22', 3], ['278.95', '0.43', 2], ['278.94', '0.68', 4], ['278.93', '1', 4], ['278.91', '0.01', 1], ['278.88', '0.1', 1], ['278.82', '0.33', 1], ['278.79', '0.01', 1], ['278.75', '0.27167713', 1], ['278.74', '0.11', 1]]","[['281.01', '162.71803147', 11], ['281.14', '0.01', 1], ['281.18', '0.348', 1], ['281.34', '25', 1], ['281.35', '42', 1], ['281.37', '20', 1], ['281.38', '397.37984743', 5], ['281.4', '0.1', 1], ['281.45', '40', 2], ['281.46', '6.306264', 2], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.54', '13.68', 1], ['281.6', '12.94969517', 1], ['281.61', '21', 2], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1], ['283.1', '6.95066347', 2], ['283.11', '1.02', 2]]"
2017-12-23T09:43:21.059000Z,20565338,280.86000000,0.99999962,280.85,280.89,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955755791,"[['280.82', '0.1639', 3], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.61', '1.5', 1], ['280.51', '3.13502582', 2], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '15.44616141', 2], ['280.09', '10.8', 2], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.02', '232.35325008', 2], ['280.01', '0.51', 2], ['280', '1256.2103051', 9], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.15', '0.5', 1], ['279.14', '0.4', 4], ['279.12', '0.11', 2], ['279.08', '0.2', 2], ['279.06', '20.35', 4], ['279.05', '0.66', 2], ['279.03', '0.01', 1], ['279.01', '0.44', 3], ['279', '20', 2], ['278.95', '0.33', 1], ['278.94', '0.67', 3], ['278.93', '0.34', 2], ['278.91', '0.01', 1], ['278.88', '0.1', 1], ['278.82', '0.33', 1], ['278.79', '0.01', 1], ['278.75', '0.27167713', 1], ['278.74', '0.11', 1], ['278.73', '0.11', 1], ['278.72', '0.11', 1], ['278.68', '1.35', 4], ['278.66', '0.22', 2], ['278.65', '0.44', 2], ['278.63', '0.11', 1], ['278.62', '0.01', 1], ['278.61', '0.22', 2], ['278.52', '0.66', 2], ['278.51', '1.71', 2]]","[['280.9', '3', 1], ['280.93', '18.593', 1], ['280.97', '56.209', 1], ['280.98', '10.8', 2], ['281.01', '9.2448442', 5], ['281.18', '0.348', 1], ['281.35', '42', 1], ['281.38', '397.39032145', 6], ['281.4', '20.1', 2], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.9', '1', 1], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1], ['283.1', '6.95066347', 2], ['283.11', '1.02', 2], ['283.14', '0.1', 1]]"
2017-12-23T09:43:27.120000Z,20565341,280.84000000,10.51510000,280.83,280.84,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955756903,"[['280.83', '0.01', 1], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.76', '0.12', 2], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '15.44616141', 2], ['280.09', '10.8', 2], ['280.08', '68.05085931', 2], ['280.06', '3.03582077', 1], ['280.02', '1.27849992', 1], ['280.01', '0.51', 2], ['280', '1256.5603051', 10], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.15', '0.5', 1], ['279.14', '0.4', 4], ['279.13', '20', 1], ['279.12', '0.01', 1], ['279.08', '0.2', 2], ['279.06', '0.35', 3], ['279.05', '0.66', 2], ['279.03', '0.01', 1], ['279.01', '0.44', 3], ['279', '20', 2], ['278.95', '0.33', 1], ['278.94', '0.33', 1], ['278.93', '0.34', 2], ['278.88', '0.1', 1], ['278.82', '0.33', 1], ['278.79', '0.01', 1], ['278.75', '0.27167713', 1], ['278.74', '0.11', 1], ['278.73', '0.11', 1], ['278.72', '0.11', 1], ['278.68', '1.35', 4], ['278.66', '0.22', 2], ['278.65', '0.44', 2], ['278.63', '0.11', 1], ['278.62', '0.01', 1], ['278.61', '0.33', 3]]","[['280.84', '129.0939', 2], ['280.85', '57.508', 2], ['280.98', '10.8', 2], ['281', '1', 1], ['281.01', '8.9448442', 4], ['281.04', '0.01', 1], ['281.18', '0.348', 1], ['281.35', '42', 1], ['281.38', '397.39032145', 6], ['281.4', '0.1', 1], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.73659', 1], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '9.00586347', 2], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.35', '0.23', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1], ['283.1', '6.95066347', 2], ['283.11', '1.02', 2]]"
2017-12-23T09:43:27.120000Z,20565341,280.84000000,10.51510000,280.83,280.84,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955758137,"[['280.83', '0.01', 1], ['280.82', '0.1519', 2], ['280.79', '0.0767', 1], ['280.78', '0.0752', 1], ['280.76', '0.13', 3], ['280.61', '1.5', 1], ['280.51', '3.12502582', 1], ['280.5', '1.25', 1], ['280.44', '0.01', 1], ['280.37', '15.44616141', 2], ['280.09', '10.8', 2], ['280.08', '65.04196899', 1], ['280.06', '3.03582077', 1], ['280.02', '1.27849992', 1], ['280.01', '0.51', 2], ['280', '1256.5603051', 10], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.15', '0.5', 1], ['279.14', '0.3', 3], ['279.12', '0.01', 1], ['279.08', '2.2', 3], ['279.06', '0.35', 3], ['279.05', '25.66', 3], ['279.03', '0.01', 1], ['279.01', '0.34', 2], ['279', '20', 2], ['278.94', '0.33', 1], ['278.88', '0.1', 1], ['278.82', '0.33', 1], ['278.79', '0.01', 1], ['278.75', '0.27167713', 1], ['278.74', '0.11', 1], ['278.73', '0.11', 1], ['278.72', '0.11', 1], ['278.68', '1.35', 4], ['278.66', '0.22', 2], ['278.65', '0.44', 2], ['278.63', '0.11', 1], ['278.62', '0.01', 1], ['278.61', '0.44', 4], ['278.56', '0.45', 3], ['278.54', '0.33', 1], ['278.52', '1', 4]]","[['280.84', '192.69325101', 5], ['280.98', '10.8', 2], ['281', '1', 1], ['281.01', '8.9448442', 4], ['281.04', '0.01', 1], ['281.18', '0.348', 1], ['281.19', '0.1', 1], ['281.3', '40', 2], ['281.34', '20', 1], ['281.35', '42', 1], ['281.38', '397.39032145', 6], ['281.4', '0.1', 1], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '2.8', 2], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.84659', 2], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.01577347', 1], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.33', '17', 1], ['282.35', '0.23', 1], ['282.5', '12.34394003', 6], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '118.71574529', 13], ['283.04', '0.51594026', 1], ['283.07', '0.66', 1], ['283.09', '0.6', 1]]"
2017-12-23T09:43:34.939000Z,20565355,280.38000000,15.62889822,280.47,280.48,2666745.05885956,265.77000000,292.89000000,144.00000000,281.37000000,45903660.92069892,955759211,"[['280.47', '0.743', 4], ['280.37', '15.44616141', 2], ['280.09', '57.004', 1], ['280.08', '65.04196899', 1], ['280.06', '3.03582077', 1], ['280.02', '1.27849992', 1], ['280.01', '0.51', 2], ['280', '1256.5603051', 10], ['279.94', '0.01581344', 1], ['279.91', '0.01', 1], ['279.9', '0.02', 1], ['279.89', '0.6', 2], ['279.88', '0.01', 1], ['279.52', '10.03', 1], ['279.38', '0.11', 2], ['279.25', '0.1', 1], ['279.15', '0.5', 1], ['279.14', '0.3', 3], ['279.12', '0.01', 1], ['279.08', '2.1', 2], ['279.06', '0.34', 2], ['279.05', '0.33', 1], ['279.03', '0.01', 1], ['279.01', '0.34', 2], ['279', '20', 2], ['278.94', '0.33', 1], ['278.88', '0.1', 1], ['278.82', '0.33', 1], ['278.79', '0.01', 1], ['278.75', '0.27167713', 1], ['278.74', '0.11', 1], ['278.73', '0.11', 1], ['278.72', '0.11', 1], ['278.68', '1.35', 4], ['278.66', '0.22', 2], ['278.65', '0.44', 2], ['278.63', '0.11', 1], ['278.62', '0.01', 1], ['278.61', '0.44', 4], ['278.59', '0.34', 2], ['278.56', '0.45', 3], ['278.55', '0.11', 1], ['278.54', '0.33', 1], ['278.52', '1', 4], ['278.51', '1.71', 2], ['278.5', '0.6', 4], ['278.49', '0.34', 2], ['278.47', '0.01', 1], ['278.46', '0.35', 2], ['278.41', '0.5', 1]]","[['280.48', '172.85835101', 4], ['280.69', '0.648', 2], ['280.75', '0.348', 1], ['280.86', '37', 1], ['280.88', '14.691', 2], ['281.01', '2.4428442', 3], ['281.18', '0.348', 1], ['281.19', '0.1', 1], ['281.21', '0.037', 1], ['281.31', '20', 1], ['281.35', '42', 1], ['281.38', '397.39032145', 6], ['281.4', '0.1', 1], ['281.46', '0.1', 1], ['281.47', '92', 1], ['281.49', '0.6018', 1], ['281.5', '11.79009', 3], ['281.52', '8.134', 2], ['281.6', '12.94969517', 1], ['281.61', '1', 1], ['281.62', '1.11', 2], ['281.66', '0.02', 1], ['281.74', '1.0226', 3], ['281.8', '32.84659', 2], ['281.84', '40', 1], ['281.89', '1', 1], ['281.9', '2.15491892', 2], ['281.94', '0.30136735', 2], ['281.95', '0.96', 1], ['281.96', '1.06543659', 2], ['281.98', '0.24577347', 2], ['282', '145.57706313', 17], ['282.01', '0.01', 1], ['282.02', '0.01', 1], ['282.1', '0.44', 4], ['282.2', '3', 1], ['282.3', '2.32596432', 1], ['282.33', '17', 1], ['282.5', '12.34394003', 6], ['282.58', '0.02', 1], ['282.62', '0.0618', 1], ['282.67', '0.1', 1], ['282.75', '10.35506718', 2], ['282.81', '30', 1], ['282.87', '0.6969', 2], ['282.93', '5', 1], ['282.96', '15.89', 1], ['282.99', '0.01576793', 1], ['283', '133.92584747', 14], ['283.04', '0.51594026', 1]]"
